Query_ID,Query_Length,Subject_ID,%_Identity,Alignment_Length,Query_Start,Query_End,Subject_Start,Subject_End,E-value,Bit_Score,Subject_Taxonomy_ID
ASV7069_count_5,408,gi|2224328156|gb|CP095376.1|,86.275,408,1,408,9960615,9961022,5.29e-120,444,3079339
ASV7069_count_5,408,gi|2521492810|gb|CP127295.1|,86.275,408,1,408,4259381,4259788,5.29e-120,444,715475
ASV7069_count_5,408,gi|2049143295|gb|CP059997.1|,86.275,408,1,407,6304092,6304498,1.90e-119,442,2745196
ASV7069_count_5,408,gi|398314590|gb|CP003729.1|,86.029,408,1,408,8523932,8523525,2.46e-118,438,713604
ASV7069_count_5,408,gi|2326010688|gb|CP100416.1|,86.029,408,1,408,8857892,8857485,2.46e-118,438,33910
ASV7069_count_5,408,gi|340523290|gb|CP002896.1|,86.029,408,1,408,8514015,8513608,2.46e-118,438,713604
ASV7069_count_5,408,gi|2225297293|gb|CP095481.1|,86.098,410,1,408,902795,902388,2.46e-118,438,2932773
ASV7069_count_5,408,gi|532225686|gb|CP003777.1|,86.029,408,1,408,8523876,8523469,2.46e-118,438,1221524
ASV7069_count_5,408,gi|2653230656|gb|CP108403.1|,86.098,410,1,408,6910937,6910530,2.46e-118,438,2903561
ASV7070_count_5,402,gi|1839971287|gb|CP053069.1|,95.025,402,1,402,360010,360411,1.03e-176,632,2732067
ASV7070_count_5,402,gi|1132406254|gb|CP019169.1|,93.781,402,1,402,675800,675399,2.26e-168,604,1904640
ASV7070_count_5,402,gi|1839962707|gb|CP053073.1|,92.040,402,1,402,372716,373117,1.06e-156,566,2732487
ASV7070_count_5,402,gi|2874254160|emb|OY970390.1|,85.323,402,1,402,3183480,3183881,1.13e-111,416,86027
ASV7070_count_5,402,gi|2108336375|gb|CP070661.1|,85.075,402,1,402,3151823,3151422,5.28e-110,411,1891238
ASV7070_count_5,402,gi|2108336375|gb|CP070661.1|,87.097,248,156,402,1000963,1001209,1.55e-70,279,1891238
ASV7071_count_5,408,gi|2161218312|gb|CP088156.1|,86.014,286,116,401,6270053,6270338,7.24e-79,307,2898149
ASV7071_count_5,408,gi|1085699011|emb|LT629703.1|,86.643,277,114,388,4370659,4370934,9.37e-78,303,1882747
ASV7071_count_5,408,gi|2230082655|gb|CP064689.1|,85.121,289,115,401,8666110,8665823,2.03e-74,292,2782665
ASV7071_count_5,408,gi|2283155915|gb|CP028988.1|,85.766,274,116,388,3125913,3126185,2.62e-73,289,2171500
ASV7072_count_5,408,gi|257155663|gb|GQ482314.1|,91.071,56,144,199,374,429,2.22e-09,76.8,56115
ASV7072_count_5,408,gi|257155665|gb|GQ482315.1|,91.071,56,144,199,376,431,2.22e-09,76.8,56115
ASV7072_count_5,408,gi|961402013|gb|KT803651.1|,91.071,56,144,199,379,434,2.22e-09,76.8,56115
ASV7072_count_5,408,gi|307335150|gb|HQ168058.1|,91.071,56,144,199,386,441,2.22e-09,76.8,56115
ASV7072_count_5,408,gi|961402015|gb|KT803652.1|,91.071,56,144,199,379,434,2.22e-09,76.8,56115
ASV7072_count_5,408,gi|359283641|gb|JQ175685.1|,91.071,56,144,199,386,441,2.22e-09,76.8,56115
ASV7072_count_5,408,gi|2531872949|gb|OR234858.1|,91.071,56,144,199,366,421,2.22e-09,76.8,56115
ASV7072_count_5,408,gi|675391370|gb|KJ654038.1|,97.619,42,68,109,337,378,2.88e-08,73.1,1484099
ASV7072_count_5,408,gi|767260022|gb|KP684529.1|,97.619,42,68,109,337,378,2.88e-08,73.1,1484099
ASV7072_count_5,408,gi|953966344|gb|KT351587.1|,97.561,41,69,109,94,134,1.03e-07,71.3,1696049
ASV7073_count_5,411,gi|157365358|gb|EF650539.1|,89.538,411,1,411,237,647,2.39e-143,521,317506
ASV7073_count_5,411,gi|71840148|gb|DQ078521.1|,91.467,375,1,375,217,591,1.11e-141,516,338307
ASV7073_count_5,411,gi|157365356|gb|EF650538.1|,89.294,411,1,411,236,646,1.11e-141,516,317506
ASV7073_count_5,411,gi|703599978|gb|KM043196.1|,89.294,411,1,411,257,667,1.11e-141,516,468659
ASV7073_count_5,411,gi|134141686|gb|EF173207.1|,89.294,411,1,411,242,652,1.11e-141,516,433715
ASV7073_count_5,411,gi|2445153809|gb|OQ445493.1|,89.698,398,1,398,245,642,1.86e-139,508,3028286
ASV7073_count_5,411,gi|2445153817|gb|OQ445497.1|,89.698,398,1,398,245,642,1.86e-139,508,3028290
ASV7073_count_5,411,gi|2445153807|gb|OQ445492.1|,89.698,398,1,398,245,642,1.86e-139,508,3028285
ASV7073_count_5,411,gi|2445153819|gb|OQ445498.1|,89.698,398,1,398,245,642,1.86e-139,508,3028291
ASV7073_count_5,411,gi|2445153821|gb|OQ445499.1|,89.447,398,1,398,245,642,2.41e-138,505,3028292
ASV7074_count_5,402,gi|1855710909|gb|CP050137.1|,92.556,403,1,402,643377,642976,4.92e-160,577,2653203
ASV7074_count_5,402,gi|1593517331|gb|CP037913.1|,91.563,403,1,402,3585773,3586174,2.30e-153,555,1523415
ASV7074_count_5,402,gi|2174742726|gb|CP090059.1|,92.051,390,12,400,752848,752460,3.86e-151,547,2899123
ASV7074_count_5,402,gi|695169020|gb|CP009571.1|,90.819,403,1,402,3366917,3366516,2.32e-148,538,1549858
ASV7074_count_5,402,gi|1061224965|gb|CP014168.1|,90.819,403,1,402,651935,651534,2.32e-148,538,1560345
ASV7074_count_5,402,gi|1899794700|gb|CP061038.1|,90.594,404,1,402,4109058,4109459,1.08e-146,532,653931
ASV7074_count_5,402,gi|2429051945|gb|CP115900.1|,90.594,404,1,402,42578,42177,1.08e-146,532,3018036
ASV7074_count_5,402,gi|2844684447|gb|CP162536.1|,91.049,391,12,402,1114563,1114173,1.40e-145,529,2762591
ASV7074_count_5,402,gi|1888694396|gb|CP048817.1|,90.347,404,1,402,4158113,4157712,5.02e-145,527,2997354
ASV7074_count_5,402,gi|1441477124|gb|CP029985.1|,90.074,403,1,402,1083729,1084130,2.34e-143,521,2219696
ASV7075_count_5,405,gi|2269758154|gb|CP100420.1|,100.000,29,228,256,1750409,1750437,0.010,54.7,2962858
ASV7080_count_5,408,gi|225791207|gb|CP001472.1|,94.872,39,81,119,2825732,2825770,6.23e-05,62.1,240015
ASV7082_count_5,408,gi|2234009978|emb|OW485601.1|,86.520,408,1,408,2104245,2103838,1.14e-121,449,504468
ASV7082_count_5,408,gi|2006285830|gb|CP061177.1|,87.069,348,62,408,1308808,1309154,1.94e-104,392,2768162
ASV7082_count_5,408,gi|1835314078|gb|CP051775.1|,89.189,259,150,408,517877,518135,7.19e-84,324,1709002
ASV7086_count_5,408,gi|1830461290|gb|MK757523.1|,90.385,312,3,314,250,561,1.48e-115,429,2546675
ASV7086_count_5,408,gi|1931752304|gb|MW251739.1|,91.468,293,1,293,251,543,8.98e-108,403,1602339
ASV7086_count_5,408,gi|961542796|gb|KR100236.1|,86.826,334,1,334,252,585,7.04e-99,374,1760455
ASV7088_count_5,408,gi|2118106526|gb|CP084742.1|,100.000,28,381,408,1069410,1069383,0.037,52.8,2883205
ASV7088_count_5,408,gi|785763558|gb|CP005975.1|,100.000,28,381,408,5068281,5068254,0.037,52.8,321846
ASV7088_count_5,408,gi|1344157094|gb|CP025494.1|,100.000,28,381,408,902703,902730,0.037,52.8,191390
ASV7088_count_5,408,gi|2644383289|gb|CP139639.1|,100.000,28,381,408,3163482,3163509,0.037,52.8,915099
ASV7093_count_5,247,gi|1248761407|gb|CP012621.1|,96.875,32,161,192,1597311,1597342,0.006,54.7,347534
ASV7093_count_5,247,gi|2874253794|emb|OY969778.1|,94.118,34,165,198,634609,634576,0.021,52.8,153809
ASV7095_count_5,408,gi|2447743266|gb|OQ496086.1|,89.231,65,264,328,163,227,4.78e-11,82.4,2938868
ASV7095_count_5,408,gi|2447733152|gb|OQ494972.1|,89.231,65,264,328,163,227,4.78e-11,82.4,2938868
ASV7095_count_5,408,gi|2722342046|gb|OR524560.1|,86.567,67,156,221,406,471,2.88e-08,73.1,512326
ASV7095_count_5,408,gi|1419332581|gb|MF898962.1|,87.097,62,159,220,394,455,1.03e-07,71.3,2223816
ASV7095_count_5,408,gi|594600883|gb|KJ086112.1|,87.097,62,159,220,404,465,1.03e-07,71.3,1473916
ASV7095_count_5,408,gi|594596119|gb|KJ083730.1|,87.097,62,159,220,404,465,1.03e-07,71.3,1473916
ASV7095_count_5,408,gi|1018207706|gb|KR405518.1|,87.097,62,159,220,404,465,1.03e-07,71.3,1833500
ASV7095_count_5,408,gi|635715212|gb|KJ208625.1|,87.097,62,159,220,404,465,1.03e-07,71.3,1473916
ASV7095_count_5,408,gi|602174126|gb|KJ164842.1|,87.097,62,159,220,404,465,1.03e-07,71.3,1473916
ASV7095_count_5,408,gi|594595933|gb|KJ083637.1|,87.097,62,159,220,404,465,1.03e-07,71.3,1473916
ASV7097_count_5,408,gi|1799706669|gb|MN593345.1|,85.714,406,1,406,6453,6858,1.48e-115,429,1758292
ASV7097_count_5,408,gi|2497691058|gb|OQ707025.1|,85.258,407,1,406,3475,3880,3.21e-112,418,1562163
ASV7097_count_5,408,gi|2497691078|gb|OQ707026.1|,85.258,407,1,406,2221,2626,3.21e-112,418,1562163
ASV7097_count_5,408,gi|372460092|gb|JN574872.1|,85.258,407,1,406,153,558,3.21e-112,418,131350
ASV7097_count_5,408,gi|2440032391|ref|NC_071220.1|,85.258,407,1,406,29620,30025,3.21e-112,418,1562163
ASV7097_count_5,408,gi|2587927443|ref|NC_082835.1|,85.049,408,1,406,12246,12651,1.49e-110,412,180788
ASV7098_count_5,405,gi|222836578|ref|NC_012048.1|,90.909,44,360,403,6108,6151,2.22e-04,60.2,565076
ASV7100_count_5,408,gi|1632850322|gb|CP039690.1|,85.039,254,156,408,3579932,3580184,7.40e-64,257,1940610
ASV7100_count_5,408,gi|2874253944|emb|OY970269.1|,85.098,255,156,408,1877952,1878204,7.40e-64,257,91750
ASV7101_count_5,408,gi|1390051778|gb|CP029352.1|,85.539,408,3,408,1096258,1095853,6.89e-114,424,2202148
ASV7101_count_5,408,gi|2842933546|gb|CP171990.1|,85.294,408,3,408,1586305,1585900,3.21e-112,418,328839
ASV7102_count_5,399,gi|1439033833|gb|CP029176.1|,88.612,281,117,397,2435481,2435201,1.94e-89,342,1969806
ASV7102_count_5,399,gi|2156612837|gb|CP087719.1|,89.695,262,138,399,2561610,2561349,3.24e-87,335,2897332
ASV7102_count_5,399,gi|2874254073|emb|OY970156.1|,88.809,277,126,399,1191547,1191274,3.24e-87,335,153809
ASV7102_count_5,399,gi|2457539160|gb|CP119318.1|,89.844,256,144,399,2220709,2220964,1.51e-85,329,3121367
ASV7102_count_5,399,gi|2087447542|gb|CP081869.1|,86.851,289,111,399,3540024,3540312,7.02e-84,324,1437009
ASV7102_count_5,399,gi|2006285830|gb|CP061177.1|,88.931,262,138,399,1308893,1309154,7.02e-84,324,2768162
ASV7102_count_5,399,gi|2809411073|gb|CP170086.1|,88.550,262,138,399,2311994,2312255,3.26e-82,318,3342640
ASV7102_count_5,399,gi|1952965593|dbj|AP024269.1|,88.462,260,141,399,1327126,1327384,1.52e-80,313,2795690
ASV7102_count_5,399,gi|2130785107|gb|CP086114.1|,88.417,259,141,399,140045,140303,1.52e-80,313,1817965
ASV7102_count_5,399,gi|1129028662|gb|CP015583.1|,88.123,261,139,399,4267827,4268087,5.46e-80,311,257708
ASV7103_count_5,405,gi|2201040457|gb|OL874662.1|,88.235,68,132,199,380,447,4.74e-11,82.4,2922182
ASV7103_count_5,405,gi|763549858|gb|KJ736642.1|,93.478,46,154,199,401,446,3.69e-07,69.4,1614789
ASV7103_count_5,405,gi|763549850|gb|KJ736638.1|,93.478,46,154,199,398,443,3.69e-07,69.4,1614784
ASV7103_count_5,405,gi|1682663927|gb|MK657669.1|,93.478,46,154,199,399,444,3.69e-07,69.4,1206946
ASV7103_count_5,405,gi|290546105|gb|GU090233.1|,91.837,49,151,199,399,447,3.69e-07,69.4,348704
ASV7103_count_5,405,gi|290546103|gb|GU090232.1|,91.837,49,151,199,399,447,3.69e-07,69.4,348704
ASV7103_count_5,405,gi|763549856|gb|KJ736641.1|,93.478,46,154,199,398,443,3.69e-07,69.4,1614786
ASV7103_count_5,405,gi|1951316253|gb|MW422133.1|,87.719,57,144,200,388,444,1.33e-06,67.6,61195
ASV7103_count_5,405,gi|2787395669|gb|PQ187467.1|,87.719,57,144,200,392,448,1.33e-06,67.6,61195
ASV7103_count_5,405,gi|2787395675|gb|PQ187470.1|,87.719,57,144,200,381,437,1.33e-06,67.6,61195
ASV7104_count_5,408,gi|1893055488|gb|MT894119.1|,86.992,123,286,408,528,650,2.80e-28,139,2763163
ASV7106_count_5,402,gi|695169020|gb|CP009571.1|,91.500,400,1,400,3366917,3366518,2.98e-152,551,1549858
ASV7106_count_5,402,gi|2290416052|gb|CP096971.1|,91.521,401,1,400,2702966,2703365,2.98e-152,551,2937788
ASV7106_count_5,402,gi|1441477124|gb|CP029985.1|,90.750,400,1,400,1083729,1084128,3.00e-147,534,2219696
ASV7106_count_5,402,gi|2174742726|gb|CP090059.1|,91.304,391,12,402,752848,752458,3.00e-147,534,2899123
ASV7106_count_5,402,gi|1593517331|gb|CP037913.1|,90.500,400,1,400,3585773,3586172,1.40e-145,529,1523415
ASV7106_count_5,402,gi|1855710909|gb|CP050137.1|,90.500,400,1,400,643377,642978,1.40e-145,529,2653203
ASV7106_count_5,402,gi|1061224965|gb|CP014168.1|,90.274,401,1,400,651935,651536,6.50e-144,523,1560345
ASV7106_count_5,402,gi|1899794700|gb|CP061038.1|,89.801,402,1,400,4109058,4109457,1.41e-140,512,653931
ASV7106_count_5,402,gi|2429051945|gb|CP115900.1|,89.776,401,1,400,42578,42179,1.41e-140,512,3018036
ASV7106_count_5,402,gi|2800730394|gb|CP128316.1|,90.231,389,12,400,2342366,2342754,1.82e-139,508,185951
ASV7107_count_5,408,gi|2770915984|gb|CP160453.1|,86.520,408,1,408,290880,290473,1.14e-121,449,3231910
ASV7107_count_5,408,gi|2770915984|gb|CP160453.1|,86.098,410,1,408,4305914,4305507,2.46e-118,438,3231910
ASV7107_count_5,408,gi|2077468618|gb|CP080521.1|,86.275,408,1,408,1710065,1710472,5.29e-120,444,2865833
ASV7107_count_5,408,gi|2666968524|dbj|AP029194.1|,86.341,410,1,408,8941405,8940998,5.29e-120,444,66854
ASV7107_count_5,408,gi|1772290997|gb|CP034550.1|,85.854,410,1,408,1254597,1255004,1.15e-116,433,103733
ASV7107_count_5,408,gi|1772290997|gb|CP034550.1|,85.049,408,1,408,8305319,8305726,1.15e-111,416,103733
ASV7107_count_5,408,gi|326948588|gb|CP002593.1|,85.784,408,1,407,1569309,1569715,4.12e-116,431,675635
ASV7107_count_5,408,gi|2509236845|gb|CP116413.1|,85.610,410,1,408,7895663,7895256,5.33e-115,427,2981138
ASV7107_count_5,408,gi|2203495119|gb|CP092497.1|,85.575,409,1,408,3651896,3652303,5.33e-115,427,2919322
ASV7107_count_5,408,gi|2024680882|gb|CP072788.1|,85.575,409,1,408,2268508,2268101,5.33e-115,427,173560
ASV7107_count_5,408,gi|2024680882|gb|CP072788.1|,85.536,401,9,408,498516,498915,3.21e-112,418,173560
ASV7107_count_5,408,gi|407879691|emb|HE804045.1|,85.930,398,12,408,3343871,3343475,6.89e-114,424,1179773
ASV7107_count_5,408,gi|2071715571|gb|CP024972.1|,85.330,409,1,408,7984888,7985295,2.48e-113,422,2861750
ASV7108_count_5,405,gi|1562497345|gb|CP030053.1|,87.059,255,151,405,6794823,6794569,2.60e-73,289,1325095
ASV7108_count_5,405,gi|2156612837|gb|CP087719.1|,96.774,31,290,320,3819069,3819039,0.037,52.8,2897332
ASV7110_count_5,402,gi|2290416052|gb|CP096971.1|,91.067,403,1,402,2702966,2703367,4.99e-150,544,2937788
ASV7110_count_5,402,gi|1441477124|gb|CP029985.1|,90.796,402,1,402,1083729,1084130,2.32e-148,538,2219696
ASV7110_count_5,402,gi|1855710909|gb|CP050137.1|,90.796,402,1,402,643377,642976,2.32e-148,538,2653203
ASV7110_count_5,402,gi|1593517331|gb|CP037913.1|,90.793,391,12,402,3585784,3586174,6.50e-144,523,1523415
ASV7110_count_5,402,gi|2296294377|gb|MZ062584.1|,90.537,391,12,402,305,695,3.02e-142,518,158754
ASV7110_count_5,402,gi|2296294411|gb|MZ062601.1|,90.537,391,12,402,305,695,3.02e-142,518,158754
ASV7110_count_5,402,gi|2296294371|gb|MZ062581.1|,90.537,391,12,402,305,695,3.02e-142,518,158754
ASV7110_count_5,402,gi|2296294369|gb|MZ062580.1|,90.537,391,12,402,305,695,3.02e-142,518,158754
ASV7110_count_5,402,gi|2296294365|gb|MZ062578.1|,90.537,391,12,402,305,695,3.02e-142,518,158754
ASV7110_count_5,402,gi|2296294397|gb|MZ062594.1|,90.537,391,12,402,305,695,3.02e-142,518,158754
ASV7111_count_5,408,gi|2234009978|emb|OW485601.1|,87.255,408,1,408,2104245,2103838,1.13e-126,466,504468
ASV7111_count_5,408,gi|2874254073|emb|OY970156.1|,85.680,412,1,408,1191679,1191274,1.92e-114,425,153809
ASV7111_count_5,408,gi|2296294377|gb|MZ062584.1|,85.061,328,80,406,370,693,1.55e-85,329,158754
ASV7111_count_5,408,gi|2296294411|gb|MZ062601.1|,85.061,328,80,406,370,693,1.55e-85,329,158754
ASV7111_count_5,408,gi|2296294371|gb|MZ062581.1|,85.061,328,80,406,370,693,1.55e-85,329,158754
ASV7111_count_5,408,gi|2296294369|gb|MZ062580.1|,85.061,328,80,406,370,693,1.55e-85,329,158754
ASV7111_count_5,408,gi|2296294365|gb|MZ062578.1|,85.061,328,80,406,370,693,1.55e-85,329,158754
ASV7111_count_5,408,gi|2296294397|gb|MZ062594.1|,85.061,328,80,406,370,693,1.55e-85,329,158754
ASV7111_count_5,408,gi|2296294407|gb|MZ062599.1|,85.061,328,80,406,370,693,1.55e-85,329,158754
ASV7112_count_5,408,gi|2257548765|gb|CP084930.1|,86.282,277,132,406,2206987,2207261,4.36e-76,298,1541170
ASV7113_count_5,408,gi|1240686132|dbj|AP017928.1|,96.970,33,75,107,1025845,1025813,0.003,56.5,1432792
ASV7116_count_5,411,gi|2123951945|dbj|AP025186.1|,85.714,84,191,274,1568676,1568759,2.88e-13,89.8,2885078
ASV7116_count_5,411,gi|2470243617|gb|CP120356.1|,85.714,84,191,274,1463675,1463758,2.88e-13,89.8,1829
ASV7116_count_5,411,gi|2582118244|gb|CP134875.1|,87.179,78,195,272,4583717,4583794,2.88e-13,89.8,3075432
ASV7116_count_5,411,gi|2274442823|gb|CP101467.1|,85.714,84,191,274,1369129,1369212,2.88e-13,89.8,223392
ASV7116_count_5,411,gi|2607346240|gb|CP136017.2|,88.000,75,198,272,368878,368804,2.88e-13,89.8,2997367
ASV7116_count_5,411,gi|1796080641|gb|CP047318.1|,88.000,75,198,272,2257117,2257043,2.88e-13,89.8,2695266
ASV7116_count_5,411,gi|1477352515|gb|CP032221.1|,85.714,84,191,274,3342755,3342838,2.88e-13,89.8,1829
ASV7118_count_5,408,gi|1497451568|gb|MG315415.1|,89.976,409,1,408,246,653,5.11e-145,527,2455394
ASV7118_count_5,408,gi|1783397628|gb|MN358218.1|,89.487,409,1,408,246,653,1.11e-141,516,1722454
ASV7118_count_5,408,gi|1776858252|gb|MN362944.1|,89.487,409,1,408,246,653,1.11e-141,516,2669821
ASV7118_count_5,408,gi|1502979155|gb|MG321080.1|,89.461,408,1,408,246,653,1.11e-141,516,2455874
ASV7118_count_5,408,gi|1497448968|gb|MG314115.1|,89.487,409,1,408,246,653,1.11e-141,516,2455267
ASV7118_count_5,408,gi|1502969358|gb|MG316614.1|,89.435,407,3,408,248,653,1.43e-140,512,2455478;2455497
ASV7118_count_5,408,gi|1502974567|gb|MG318938.1|,89.242,409,1,408,246,653,5.14e-140,510,2455692;2679223
ASV7118_count_5,408,gi|1402374456|gb|MF748648.1|,88.998,409,1,408,246,653,2.39e-138,505,2156183
ASV7118_count_5,408,gi|1776861826|gb|MN349530.1|,88.998,409,1,408,246,653,2.39e-138,505,2669831
ASV7118_count_5,408,gi|1776854036|gb|MN360841.1|,88.971,408,1,408,246,653,2.39e-138,505,1685155;2669813;2669815;2669819
ASV7119_count_5,408,gi|1829660485|gb|MN975029.1|,92.402,408,1,408,95,502,1.07e-161,582,2725370
ASV7119_count_5,408,gi|1829659957|gb|MN974765.1|,92.402,408,1,408,7,414,1.07e-161,582,2725370
ASV7119_count_5,408,gi|1829660259|gb|MN974916.1|,92.556,403,6,408,3,405,1.39e-160,579,2725370
ASV7119_count_5,408,gi|1829660789|gb|MN975181.1|,91.198,409,1,408,74,481,2.34e-153,555,1089218
ASV7119_count_5,408,gi|1829660745|gb|MN975159.1|,91.198,409,1,408,95,502,2.34e-153,555,1089218
ASV7119_count_5,408,gi|1829660915|gb|MN975244.1|,91.198,409,1,408,95,502,2.34e-153,555,2725370
ASV7119_count_5,408,gi|1829660249|gb|MN974911.1|,91.198,409,1,408,95,502,2.34e-153,555,2725370
ASV7119_count_5,408,gi|1829659869|gb|MN974720.1|,91.198,409,1,408,65,472,2.34e-153,555,2725370
ASV7119_count_5,408,gi|1829659889|gb|MN974730.1|,91.198,409,1,408,95,502,2.34e-153,555,1089218;2725370
ASV7119_count_5,408,gi|1829660203|gb|MN974888.1|,91.198,409,1,408,91,498,2.34e-153,555,1089218
ASV7120_count_5,411,gi|2537980275|gb|CP047118.1|,87.500,64,208,271,387636,387699,8.06e-09,75.0,1121355
ASV7120_count_5,411,gi|1982217618|gb|CP066539.1|,93.023,43,234,276,984564,984605,6.28e-05,62.1,44935
ASV7120_count_5,411,gi|1486369259|gb|CP024811.1|,95.000,40,237,276,310627,310589,6.28e-05,62.1,272774
ASV7120_count_5,411,gi|2265616141|gb|CP098926.1|,93.023,43,234,276,2667687,2667728,6.28e-05,62.1,507763
ASV7120_count_5,411,gi|2537564336|gb|CP098528.1|,93.023,43,234,276,1116577,1116618,6.28e-05,62.1,2951138
ASV7120_count_5,411,gi|1175809314|gb|CP020562.1|,93.023,43,234,276,930939,930980,6.28e-05,62.1,1971364
ASV7120_count_5,411,gi|2174846437|emb|OV350343.1|,95.000,40,237,276,228948,228910,6.28e-05,62.1,999141
ASV7120_count_5,411,gi|2884715390|gb|CP176753.1|,93.023,43,234,276,4436549,4436590,6.28e-05,62.1,44935
ASV7121_count_5,408,gi|1463826015|gb|MG066945.1|,89.412,85,244,328,489,573,7.88e-19,108,2294310
ASV7121_count_5,408,gi|1067993299|gb|KR799472.1|,86.957,92,253,344,452,543,1.02e-17,104,1881781
ASV7121_count_5,408,gi|1503034903|gb|MG512515.1|,86.957,92,253,344,492,583,1.02e-17,104,2474317
ASV7121_count_5,408,gi|1503030180|gb|MG510315.1|,86.957,92,253,344,342,433,1.02e-17,104,2474222
ASV7121_count_5,408,gi|1503013540|gb|MG479395.1|,86.957,92,253,344,345,436,1.02e-17,104,2473469
ASV7121_count_5,408,gi|998440758|gb|KR366313.1|,86.957,92,253,344,375,466,1.02e-17,104,1669013
ASV7121_count_5,408,gi|1488066581|gb|MG355375.1|,86.957,92,253,344,353,444,1.02e-17,104,2422135
ASV7121_count_5,408,gi|1488057255|gb|MG352150.1|,86.957,92,253,344,341,432,1.02e-17,104,2422155
ASV7123_count_5,402,gi|1852065345|gb|CP054424.1|,96.269,402,1,402,324337,324738,0.0,660,2741720
ASV7123_count_5,402,gi|2741189916|dbj|AP028672.1|,94.030,402,1,402,1748752,1748351,4.85e-170,610,3056107
ASV7123_count_5,402,gi|1593334796|gb|CP037867.1|,94.030,402,1,402,958631,959032,4.85e-170,610,47421
ASV7123_count_5,402,gi|1899480090|gb|CP060790.1|,94.045,403,1,402,2391593,2391192,4.85e-170,610,1926868
ASV7123_count_5,402,gi|1796319018|gb|CP044549.1|,93.781,402,1,402,5140528,5140127,2.26e-168,604,2651974
ASV7123_count_5,402,gi|2812489778|gb|CP159956.1|,93.781,402,1,402,4039964,4040365,2.26e-168,604,3166645
ASV7123_count_5,402,gi|2116809958|gb|CP075183.1|,93.781,402,1,402,4828502,4828101,2.26e-168,604,65656
ASV7123_count_5,402,gi|1551376812|gb|CP029344.1|,93.532,402,1,402,439197,438796,1.05e-166,599,2184519
ASV7123_count_5,402,gi|2814022457|gb|CP170552.1|,93.532,402,1,402,3551602,3551201,1.05e-166,599,3350170
ASV7123_count_5,402,gi|2814031683|gb|CP170553.1|,93.532,402,1,402,2000028,2000429,1.05e-166,599,3350169
ASV7125_count_5,408,gi|2770915984|gb|CP160453.1|,87.990,408,1,408,4305914,4305507,1.12e-131,483,3231910
ASV7125_count_5,408,gi|2770915984|gb|CP160453.1|,87.745,408,1,408,290880,290473,5.22e-130,477,3231910
ASV7125_count_5,408,gi|407879691|emb|HE804045.1|,88.413,397,12,408,3343871,3343475,1.45e-130,479,1179773
ASV7125_count_5,408,gi|407879691|emb|HE804045.1|,87.010,408,1,408,1211790,1212197,5.25e-125,460,1179773
ASV7125_count_5,408,gi|2509236845|gb|CP116413.1|,87.745,408,1,408,7895663,7895256,5.22e-130,477,2981138
ASV7125_count_5,408,gi|2658936691|gb|CP107995.1|,87.255,408,1,408,6263974,6263567,1.13e-126,466,2975955
ASV7125_count_5,408,gi|1280007885|gb|CP024894.1|,87.255,408,1,408,6754474,6754067,1.13e-126,466,1896961
ASV7125_count_5,408,gi|2203495119|gb|CP092497.1|,87.255,408,1,408,3651896,3652303,1.13e-126,466,2919322
ASV7125_count_5,408,gi|505812666|gb|CP003410.1|,87.192,406,1,406,7307591,7307186,1.46e-125,462,129921
ASV7125_count_5,408,gi|1772290997|gb|CP034550.1|,87.042,409,1,408,1254597,1255004,5.25e-125,460,103733
ASV7125_count_5,408,gi|1772290997|gb|CP034550.1|,85.539,408,1,408,8305319,8305726,5.33e-115,427,103733
ASV7125_count_5,408,gi|1772290997|gb|CP034550.1|,85.049,408,1,408,8103023,8102616,1.15e-111,416,103733
ASV7125_count_5,408,gi|1957912677|gb|CP064192.1|,87.010,408,1,408,2521131,2520724,5.25e-125,460,2781735
ASV7125_count_5,408,gi|1957912677|gb|CP064192.1|,86.553,409,1,408,617732,618139,1.14e-121,449,2781735
ASV7125_count_5,408,gi|1086009940|emb|LT629789.1|,87.010,408,1,408,8709421,8709828,5.25e-125,460,129921
ASV7129_count_5,225,gi|2207122373|dbj|AP025637.1|,85.185,216,11,225,4695638,4695424,4.96e-53,220,1750527
ASV7130_count_5,411,gi|1767637472|gb|CP045073.1|,88.525,61,210,270,1256935,1256875,8.06e-09,75.0,135740
ASV7130_count_5,411,gi|1540001387|emb|LR134361.1|,87.931,58,213,270,1261819,1261762,3.75e-07,69.4,217204
ASV7130_count_5,411,gi|1733411513|gb|CP038034.1|,87.931,58,213,270,1331242,1331185,3.75e-07,69.4,217204
ASV7130_count_5,411,gi|1134958249|gb|CP019325.1|,86.885,61,210,270,3346420,3346480,3.75e-07,69.4,217204
ASV7130_count_5,411,gi|1419354812|gb|CP022199.1|,86.885,61,210,270,3086336,3086396,3.75e-07,69.4,217204
ASV7130_count_5,411,gi|1104452986|gb|CP011568.3|,89.091,55,216,270,812516,812462,3.75e-07,69.4,445709
ASV7130_count_5,411,gi|1346243617|gb|CP026973.1|,86.885,61,210,270,3710919,3710979,3.75e-07,69.4,217204
ASV7130_count_5,411,gi|2546747660|gb|CP129898.1|,87.931,58,213,270,1331242,1331185,3.75e-07,69.4,217204
ASV7130_count_5,411,gi|1102966080|gb|CP010310.2|,91.837,49,222,270,1252248,1252200,3.75e-07,69.4,93221
ASV7130_count_5,411,gi|1127371944|gb|CP014839.1|,89.091,55,216,270,431222,431168,3.75e-07,69.4,445709
